,agent_id,avg_friend_score,avg_social_dist,avg_spatial_dist,friend_count
0,1.0,9.375050750530733,0.19203624464280816,5.846153846153846,39.0
1,2.0,12.592963215952842,0.1330366181708518,7.703703703703703,27.0
2,3.0,8.543367282080979,0.2380686759679609,8.413793103448276,29.0
3,4.0,10.498458496756404,0.20990492624052182,7.6571428571428575,35.0
4,5.0,9.339511349156085,0.32206406541663585,6.145833333333333,48.0
5,6.0,5.2197102941944715,0.2715691962506331,10.907407407407407,54.0
6,7.0,8.117124875079378,0.17216464608157853,7.411764705882353,34.0
7,8.0,10.372828243989858,0.2038105604978087,6.78125,32.0
8,9.0,8.136726228232932,0.2977543232951657,8.826086956521738,23.0
9,10.0,5.386663093418319,0.36433190910358726,8.393939393939394,33.0
10,11.0,6.773239030031229,0.21452220159163726,6.05,40.0
11,12.0,5.979407851228868,0.195467620693865,15.409090909090908,44.0
12,13.0,10.034159783762115,0.1862041472196816,6.666666666666667,36.0
13,14.0,10.61351285565993,0.3078544295791927,5.6,45.0
14,15.0,6.242538026626051,0.3930790553783642,5.888888888888889,45.0
15,16.0,11.85586324720511,0.18039800802985848,7.0,29.0
16,17.0,3.7878128754770506,0.28289311274144496,8.403225806451612,62.0
17,18.0,7.695898844698912,0.23071611524449911,8.428571428571429,28.0
18,19.0,6.016716987843367,0.21400905309121762,8.928571428571429,42.0
19,20.0,4.989634135298227,0.37945173076669,8.928571428571429,28.0
20,21.0,11.716721315849739,0.2536834794162031,9.0,28.0
21,22.0,10.271776915209553,0.24798525782334535,5.571428571428571,42.0
22,23.0,7.196818541080343,0.20544672831552085,8.025641025641026,39.0
23,24.0,9.68453713307707,0.20448661932771442,8.588235294117647,34.0
24,25.0,7.769500159607404,0.1922830127312168,6.209302325581396,43.0
25,26.0,7.134281119981007,0.3230306090445264,6.25531914893617,47.0
26,27.0,6.93755782422671,0.15810794404044295,6.487179487179487,39.0
27,28.0,5.74026036189631,0.22803098988872475,8.87037037037037,54.0
28,29.0,8.415002105953569,0.2625305769266964,8.03448275862069,58.0
29,30.0,7.33973274673022,0.31409225369173194,6.092592592592593,54.0
30,31.0,8.03595262543056,0.2134392291131902,7.254545454545455,55.0
31,32.0,3.4110758475171163,0.3006044357922297,9.74,50.0
32,33.0,7.395721133436355,0.2061182904475061,7.767857142857143,56.0
33,34.0,2.037330173374946,0.4171500113037857,8.967213114754099,61.0
34,35.0,9.81544057174946,0.19362034456722826,6.1875,32.0
35,36.0,9.981655422021174,0.2861070132859316,6.282608695652174,46.0
36,37.0,5.094546023661435,0.3745068315795436,10.151515151515152,33.0
37,38.0,6.80732219121559,0.22863078933185899,7.575757575757576,33.0
38,39.0,11.057716157873609,0.15654031370102908,7.555555555555555,27.0
39,40.0,4.832116483389803,0.2960641286216079,13.666666666666666,66.0
40,41.0,9.955813610755623,0.1765367669470643,10.23076923076923,26.0
41,42.0,4.304836295165748,0.23184605983941683,8.026666666666667,75.0
42,43.0,8.459842737161786,0.25068849268505183,5.942857142857143,35.0
43,44.0,8.723106338525188,0.19561678006755243,6.980769230769231,52.0
44,45.0,6.650295613581072,0.24957215172694625,9.451612903225806,62.0
45,46.0,7.436918129184322,0.21996889623801485,8.341463414634147,41.0
46,47.0,7.001356508033421,0.25737487844305057,9.261904761904763,42.0
47,48.0,12.453256457374383,0.19063820538355347,10.21875,32.0
48,49.0,8.748316525936808,0.13786919561996186,6.3428571428571425,35.0
49,50.0,6.172444041677858,0.21865980433858356,6.645161290322581,62.0
50,51.0,6.575015771286053,0.2705974759331661,6.7105263157894735,38.0
51,52.0,9.264138461300455,0.22564838174142254,7.75,36.0
52,53.0,5.575567459334097,0.291966358763816,9.428571428571429,28.0
53,54.0,13.021133015272932,0.14097190289724804,6.545454545454546,33.0
54,55.0,8.673587054499382,0.18596448775237978,6.872340425531915,47.0
55,56.0,9.072356226307724,0.17594371333570594,5.688888888888889,45.0
56,57.0,5.649932538184639,0.24142665913761194,12.92156862745098,51.0
57,58.0,9.515472294661746,0.127135042417253,7.242424242424242,33.0
58,59.0,9.563665399103158,0.2218640909113219,7.142857142857143,35.0
59,60.0,8.310790592871786,0.18464426118984203,7.2926829268292686,41.0
60,61.0,6.778103741135027,0.21980327246431364,9.0,42.0
61,62.0,10.719255780105973,0.19537135123214655,9.794117647058824,34.0
62,63.0,8.90175208048444,0.18829298913579728,7.513513513513513,37.0
63,64.0,7.678618027387985,0.23686415063126973,9.892857142857142,28.0
64,65.0,12.238644458113004,0.1784950238598973,6.764705882352941,34.0
65,66.0,5.863365264996791,0.18994911853113805,7.166666666666667,42.0
66,67.0,8.927937886221422,0.16047905341726287,5.341463414634147,41.0
67,68.0,9.43166521069481,0.18199196230066148,6.5588235294117645,34.0
68,69.0,10.489332050187148,0.11961042521030674,7.388888888888889,36.0
69,70.0,6.19230442940088,0.25507685194500074,7.163934426229508,61.0
70,71.0,7.726414271615732,0.1713250923323944,8.710526315789474,38.0
71,72.0,6.068154998608454,0.23504167126238232,7.135593220338983,59.0
72,73.0,2.7528087983991263,0.40248546490820397,7.428571428571429,21.0
73,74.0,10.292607824780193,0.17896652318378406,7.545454545454546,22.0
74,75.0,9.057378056100166,0.16927208515109637,6.818181818181818,33.0
75,76.0,7.176292667915204,0.24022280172445484,11.673469387755102,49.0
76,77.0,8.287922158866817,0.1973237804464284,7.382978723404255,47.0
77,78.0,6.44356343131968,0.29897784091517204,6.103448275862069,58.0
78,79.0,7.481827921909602,0.20868636723485917,8.042553191489361,47.0
79,80.0,9.965474906992167,0.23172685362949233,7.741935483870968,31.0
80,81.0,7.910762559932859,0.17849586609287,8.323529411764707,34.0
81,82.0,12.747013961791401,0.1665738735725799,10.928571428571429,28.0
82,83.0,6.260577600506862,0.26817239266091425,7.254237288135593,59.0
83,84.0,6.177542065721433,0.24540741599984608,8.128205128205128,39.0
84,85.0,10.146548088283328,0.16894902760665986,5.975,40.0
85,86.0,9.402564694862377,0.21430212969747378,9.027027027027026,37.0
86,87.0,7.395609765624571,0.24581233224466126,10.121951219512194,41.0
87,88.0,9.692944344948499,0.1916069843521981,7.685714285714286,35.0
88,89.0,7.1990270277161095,0.25054441874200983,6.52,50.0
89,90.0,10.034875945326919,0.20888671849060786,6.297872340425532,47.0
90,91.0,4.982775893417097,0.3453480180345184,10.070175438596491,57.0
91,92.0,7.181110571316821,0.26941806982968314,7.26,50.0
92,93.0,5.027860636464319,0.2791987519335379,8.578947368421053,38.0
93,94.0,8.58503516139326,0.22293935562808387,6.270833333333333,48.0
94,95.0,8.352137114145965,0.1901838490014851,5.857142857142857,49.0
95,96.0,11.050341886587725,0.2539704866292685,9.775,40.0
96,97.0,7.618844325613502,0.21255367416647952,6.327272727272727,55.0
97,98.0,6.1524391815566615,0.20005822377324353,6.12962962962963,54.0
98,99.0,7.763666778910759,0.21635127123597067,6.090909090909091,55.0
99,100.0,10.681699441757448,0.20332415226617026,6.528301886792453,53.0
